step,body,x,y
364,6,-9.6386,-31.1735
364,7,-21.7747,-2.6363
364,8,-17.9704,-9.1075
365,0,-5.1876,4.1266
365,1,-13.8040,4.5378
365,2,-12.7424,-24.4512
365,3,-38.0313,-20.8048
365,4,19.7949,-25.6573
365,5,9.2380,-17.7603
365,6,-9.7067,-31.2872
365,7,-21.8429,-2.6839
365,8,-17.9873,-9.1788
366,0,-5.1994,4.1283
366,1,-13.7794,4.4853
366,2,-12.8241,-24.4665
366,3,-38.0770,-20.8092
366,4,19.8444,-25.6667
366,5,9.2207,-17.8563
366,6,-9.7749,-31.4007
366,7,-21.9110,-2.7317
366,8,-18.0041,-9.2498
367,0,-5.2114,4.1298
367,1,-13.7546,4.4326
367,2,-12.9059,-24.4816
367,3,-38.1227,-20.8137
367,4,19.8937,-25.6761
367,5,9.2035,-17.9524
367,6,-9.8432,-31.5139
367,7,-21.9787,-2.7798
367,8,-18.0211,-9.3207
368,0,-5.2235,4.1313
368,1,-13.7297,4.3796
368,2,-12.9876,-24.4966
368,3,-38.1683,-20.8180
368,4,19.9430,-25.6854
368,5,9.1862,-18.0486
368,6,-9.9115,-31.6269
368,7,-22.0462,-2.8282
368,8,-18.0380,-9.3914
369,0,-5.2358,4.1328
369,1,-13.7047,4.3265
369,2,-13.0693,-24.5116
369,3,-38.2138,-20.8224
369,4,19.9922,-25.6946
369,5,9.1689,-18.1447
369,6,-9.9799,-31.7395
369,7,-22.1134,-2.8768
369,8,-18.0551,-9.4619
370,0,-5.2482,4.1341
370,1,-13.6794,4.2732
370,2,-13.1511,-24.5264
370,3,-38.2592,-20.8267
370,4,20.0414,-25.7039
370,5,9.1517,-18.2409
370,6,-10.0484,-31.8520
370,7,-22.1804,-2.9257
370,8,-18.0722,-9.5323
371,0,-5.2607,4.1353
371,1,-13.6541,4.2196
371,2,-13.2328,-24.5411
371,3,-38.3045,-20.8310
371,4,20.0905,-25.7131
371,5,9.1345,-18.3372
371,6,-10.1170,-31.9642
371,7,-22.2471,-2.9749
371,8,-18.0893,-9.6024
372,0,-5.2734,4.1365
372,1,-13.6285,4.1659
372,2,-13.3146,-24.5558
372,3,-38.3498,-20.8352
372,4,20.1395,-25.7222
372,5,9.1173,-18.4334
372,6,-10.1856,-32.0761
372,7,-22.3135,-3.0243
372,8,-18.1065,-9.6724
373,0,-5.2863,4.1375
373,1,-13.6028,4.1120
373,2,-13.3963,-24.5703
373,3,-38.3949,-20.8394
373,4,20.1885,-25.7313
373,5,9.1001,-18.5297
373,6,-10.2543,-32.1878
373,7,-22.3797,-3.0740
373,8,-18.1237,-9.7422
374,0,-5.2992,4.1385
374,1,-13.5769,4.0580
374,2,-13.4781,-24.5847
374,3,-38.4400,-20.8435
374,4,20.2374,-25.7404
374,5,9.0829,-18.6261
374,6,-10.3231,-32.2993
374,7,-22.4457,-3.1239
374,8,-18.1410,-9.8118
375,0,-5.3124,4.1394
375,1,-13.5508,4.0037
375,2,-13.5599,-24.5989
375,3,-38.4850,-20.8476
375,4,20.2862,-25.7495
375,5,9.0658,-18.7224
375,6,-10.3919,-32.4105
375,7,-22.5113,-3.1740
375,8,-18.1584,-9.8813
376,0,-5.3256,4.1402
376,1,-13.5246,3.9493
376,2,-13.6417,-24.6131
376,3,-38.5299,-20.8517
376,4,20.3350,-25.7585
376,5,9.0486,-18.8188
376,6,-10.4608,-32.5215
376,7,-22.5768,-3.2244
376,8,-18.1758,-9.9506
377,0,-5.3390,4.1409
377,1,-13.4981,3.8947
377,2,-13.7235,-24.6272
377,3,-38.5747,-20.8557
377,4,20.3837,-25.7675
377,5,9.0315,-18.9152
377,6,-10.5298,-32.6323
377,7,-22.6420,-3.2751
377,8,-18.1933,-10.0197
378,0,-5.3526,4.1416
378,1,-13.4715,3.8400
378,2,-13.8053,-24.6411
378,3,-38.6194,-20.8597
378,4,20.4323,-25.7764
378,5,9.0144,-19.0117
378,6,-10.5988,-32.7429
378,7,-22.7069,-3.3260
378,8,-18.2108,-10.0886
379,0,-5.3663,4.1421
379,1,-13.4447,3.7851
379,2,-13.8872,-24.6549
379,3,-38.6641,-20.8637
379,4,20.4809,-25.7853
379,5,8.9973,-19.1082
379,6,-10.6678,-32.8532
379,7,-22.7716,-3.3771
379,8,-18.2283,-10.1575
380,0,-5.3801,4.1425
380,1,-13.4177,3.7300
380,2,-13.9690,-24.6687
380,3,-38.7086,-20.8676
380,4,20.5294,-25.7942
380,5,8.9803,-19.2047
380,6,-10.7370,-32.9633
380,7,-22.8361,-3.4284
380,8,-18.2460,-10.2261
381,0,-5.3941,4.1429
381,1,-13.3905,3.6748
381,2,-14.0509,-24.6822
381,3,-38.7531,-20.8714
381,4,20.5778,-25.8031
381,5,8.9632,-19.3012
381,6,-10.8061,-33.0732
381,7,-22.9003,-3.4800
381,8,-18.2636,-10.2946
382,0,-5.4082,4.1432
382,1,-13.3631,3.6194
382,2,-14.1327,-24.6957
382,3,-38.7975,-20.8753
382,4,20.6262,-25.8119
382,5,8.9462,-19.3977
382,6,-10.8753,-33.1829
382,7,-22.9643,-3.5318
382,8,-18.2813,-10.3630
383,0,-5.4225,4.1434
383,1,-13.3355,3.5639
383,2,-14.2146,-24.7091
383,3,-38.8418,-20.8791
383,4,20.6745,-25.8207
383,5,8.9292,-19.4943
383,6,-10.9446,-33.2924
383,7,-23.0280,-3.5839
383,8,-18.2991,-10.4312
384,0,-5.4369,4.1434
384,1,-13.3077,3.5082
384,2,-14.2965,-24.7223
384,3,-38.8860,-20.8828
384,4,20.7227,-25.8294
384,5,8.9122,-19.5909
384,6,-11.0139,-33.4017
384,7,-23.0915,-3.6361
384,8,-18.3169,-10.4992
385,0,-5.4515,4.1434
385,1,-13.2798,3.4524
385,2,-14.3784,-24.7354
385,3,-38.9301,-20.8865
385,4,20.7709,-25.8381
385,5,8.8953,-19.6875
385,6,-11.0833,-33.5108
385,7,-23.1548,-3.6886
385,8,-18.3348,-10.5671
386,0,-5.4662,4.1434
386,1,-13.2515,3.3965
386,2,-14.4603,-24.7484
386,3,-38.9742,-20.8902
386,4,20.8190,-25.8468
386,5,8.8784,-19.7841
386,6,-11.1527,-33.6197
386,7,-23.2178,-3.7413
386,8,-18.3527,-10.6349
387,0,-5.4811,4.1432
387,1,-13.2231,3.3404
387,2,-14.5423,-24.7612
387,3,-39.0181,-20.8938
387,4,20.8670,-25.8555
387,5,8.8615,-19.8808
387,6,-11.2221,-33.7283
387,7,-23.2806,-3.7942
387,8,-18.3707,-10.7026
388,0,-5.4961,4.1429
388,1,-13.1945,3.2842
388,2,-14.6242,-24.7740
388,3,-39.0620,-20.8974
388,4,20.9150,-25.8641
388,5,8.8446,-19.9774
388,6,-11.2916,-33.8368
388,7,-23.3432,-3.8474
388,8,-18.3887,-10.7701
389,0,-5.5112,4.1425
389,1,-13.1657,3.2279
389,2,-14.7062,-24.7866
389,3,-39.1057,-20.9010
389,4,20.9629,-25.8727
389,5,8.8277,-20.0741
389,6,-11.3612,-33.9451
389,7,-23.4055,-3.9007
389,8,-18.4068,-10.8375
390,0,-5.5265,4.1421
390,1,-13.1366,3.1714
390,2,-14.7881,-24.7991
390,3,-39.1494,-20.9045
390,4,21.0107,-25.8812
390,5,8.8109,-20.1708
390,6,-11.4307,-34.0532
390,7,-23.4676,-3.9543
390,8,-18.4249,-10.9047
391,0,-5.5420,4.1415
391,1,-13.1073,3.1149
391,2,-14.8701,-24.8114
391,3,-39.1930,-20.9080
391,4,21.0585,-25.8898
391,5,8.7941,-20.2675
391,6,-11.5003,-34.1611
391,7,-23.5295,-4.0081
391,8,-18.4431,-10.9718
392,0,-5.5576,4.1409
392,1,-13.0778,3.0582
392,2,-14.9521,-24.8236
392,3,-39.2365,-20.9115
392,4,21.1062,-25.8983
392,5,8.7773,-20.3642
392,6,-11.5700,-34.2689
392,7,-23.5911,-4.0621
392,8,-18.4613,-11.0388
393,0,-5.5733,4.1401
393,1,-13.0480,3.0014
393,2,-15.0342,-24.8357
393,3,-39.2799,-20.9149
393,4,21.1538,-25.9067
393,5,8.7606,-20.4610
393,6,-11.6397,-34.3764
393,7,-23.6525,-4.1163
393,8,-18.4796,-11.1057
394,0,-5.5892,4.1393
394,1,-13.0180,2.9445
394,2,-15.1162,-24.8476
394,3,-39.3233,-20.9182
394,4,21.2014,-25.9152
394,5,8.7438,-20.5577
394,6,-11.7094,-34.4838
394,7,-23.7137,-4.1707
394,8,-18.4979,-11.1724
395,0,-5.6053,4.1384
395,1,-12.9878,2.8875
395,2,-15.1982,-24.8594
395,3,-39.3665,-20.9216
395,4,21.2489,-25.9236
395,5,8.7271,-20.6545
395,6,-11.7792,-34.5910
395,7,-23.7747,-4.2253
395,8,-18.5163,-11.2391
396,0,-5.6215,4.1373
396,1,-12.9573,2.8305
396,2,-15.2803,-24.8711
396,3,-39.4097,-20.9248
396,4,21.2963,-25.9320
396,5,8.7105,-20.7513
396,6,-11.8490,-34.6980
396,7,-23.8354,-4.2801
396,8,-18.5347,-11.3056
397,0,-5.6378,4.1362
397,1,-12.9266,2.7733
397,2,-15.3624,-24.8827
397,3,-39.4527,-20.9281
397,4,21.3437,-25.9403
397,5,8.6938,-20.8480
397,6,-11.9188,-34.8048
397,7,-23.8960,-4.3351
397,8,-18.5532,-11.3720
398,0,-5.6543,4.1350
398,1,-12.8956,2.7160
398,2,-15.4445,-24.8941
398,3,-39.4957,-20.9313
398,4,21.3910,-25.9487
398,5,8.6772,-20.9448
398,6,-11.9887,-34.9115
398,7,-23.9563,-4.3903
398,8,-18.5717,-11.4383
399,0,-5.6709,4.1337
399,1,-12.8644,2.6587
399,2,-15.5266,-24.9053
399,3,-39.5386,-20.9345
399,4,21.4383,-25.9570
399,5,8.6606,-21.0416
399,6,-12.0585,-35.0180
399,7,-24.0163,-4.4458
399,8,-18.5902,-11.5044
400,0,-5.6877,4.1322
400,1,-12.8330,2.6013
400,2,-15.6087,-24.9164
400,3,-39.5814,-20.9376
400,4,21.4855,-25.9653
400,5,8.6440,-21.1384
400,6,-12.1285,-35.1243
400,7,-24.0762,-4.5014
400,8,-18.6089,-11.5705
401,0,-5.7047,4.1307
401,1,-12.8012,2.5438
401,2,-15.6909,-24.9274
401,3,-39.6241,-20.9407
401,4,21.5326,-25.9735
401,5,8.6275,-21.2352
401,6,-12.1984,-35.2305
401,7,-24.1358,-4.5572
401,8,-18.6275,-11.6365
402,0,-5.7218,4.1291
402,1,-12.7693,2.4862
402,2,-15.7730,-24.9382
402,3,-39.6667,-20.9438
402,4,21.5797,-25.9817
402,5,8.6110,-21.3320
402,6,-12.2684,-35.3365
402,7,-24.1953,-4.6132
402,8,-18.6463,-11.7023
403,0,-5.7390,4.1274
403,1,-12.7370,2.4286
403,2,-15.8552,-24.9489
403,3,-39.7092,-20.9468
403,4,21.6267,-25.9899
403,5,8.5945,-21.4289
403,6,-12.3384,-35.4423
403,7,-24.2545,-4.6694
403,8,-18.6650,-11.7681
404,0,-5.7564,4.1255
404,1,-12.7045,2.3709
404,2,-15.9374,-24.9595
404,3,-39.7516,-20.9498
404,4,21.6736,-25.9981
404,5,8.5780,-21.5257
404,6,-12.4085,-35.5480
404,7,-24.3135,-4.7258
404,8,-18.6838,-11.8337
405,0,-5.7740,4.1236
405,1,-12.6717,2.3132
405,2,-16.0196,-24.9699
405,3,-39.7939,-20.9528
405,4,21.7204,-26.0063
405,5,8.5616,-21.6225
405,6,-12.4786,-35.6535
405,7,-24.3723,-4.7823
405,8,-18.7027,-11.8993
406,0,-5.7917,4.1216
406,1,-12.6387,2.2554
406,2,-16.1019,-24.9801
406,3,-39.8362,-20.9557
406,4,21.7672,-26.0144
406,5,8.5452,-21.7193
406,6,-12.5487,-35.7588
406,7,-24.4309,-4.8391
406,8,-18.7216,-11.9647
407,0,-5.8096,4.1194
407,1,-12.6054,2.1976
407,2,-16.1841,-24.9902
407,3,-39.8783,-20.9585
407,4,21.8140,-26.0225
407,5,8.5288,-21.8162
407,6,-12.6188,-35.8640
407,7,-24.4892,-4.8961
407,8,-18.7406,-12.0301
408,0,-5.8276,4.1172
408,1,-12.5718,2.1398
408,2,-16.2664,-25.0001
408,3,-39.9204,-20.9614
408,4,21.8607,-26.0306
408,5,8.5124,-21.9130
408,6,-12.6889,-35.9690
408,7,-24.5474,-4.9532
408,8,-18.7596,-12.0954
409,0,-5.8458,4.1148
409,1,-12.5379,2.0819
409,2,-16.3487,-25.0099
409,3,-39.9624,-20.9642
409,4,21.9073,-26.0386
409,5,8.4961,-22.0098
409,6,-12.7591,-36.0739
409,7,-24.6053,-5.0105
409,8,-18.7787,-12.1606
410,0,-5.8641,4.1124
410,1,-12.5037,2.0240
410,2,-16.4309,-25.0196
410,3,-40.0043,-20.9669
410,4,21.9538,-26.0466
410,5,8.4798,-22.1066
410,6,-12.8293,-36.1786
410,7,-24.6631,-5.0680
410,8,-18.7978,-12.2257
411,0,-5.8826,4.1098
411,1,-12.4693,1.9661
411,2,-16.5133,-25.0290
411,3,-40.0460,-20.9697
411,4,22.0003,-26.0546
411,5,8.4635,-22.2034
411,6,-12.8996,-36.2832
411,7,-24.7206,-5.1257
411,8,-18.8169,-12.2907
412,0,-5.9012,4.1071
412,1,-12.4345,1.9081
412,2,-16.5956,-25.0384
412,3,-40.0877,-20.9724
412,4,22.0467,-26.0626
412,5,8.4473,-22.3002
412,6,-12.9698,-36.3876
412,7,-24.7779,-5.1836
412,8,-18.8362,-12.3556
413,0,-5.9200,4.1043
413,1,-12.3995,1.8502
413,2,-16.6779,-25.0475
413,3,-40.1293,-20.9750
413,4,22.0931,-26.0706
413,5,8.4311,-22.3970
413,6,-13.0401,-36.4919
413,7,-24.8350,-5.2417
413,8,-18.8554,-12.4204
414,0,-5.9390,4.1014
414,1,-12.3642,1.7922
414,2,-16.7603,-25.0565
414,3,-40.1709,-20.9776
414,4,22.1394,-26.0785
414,5,8.4149,-22.4938
414,6,-13.1104,-36.5960
414,7,-24.8920,-5.2999
414,8,-18.8747,-12.4852
415,0,-5.9581,4.0984
415,1,-12.3285,1.7343
415,2,-16.8427,-25.0654
415,3,-40.2123,-20.9802
415,4,22.1856,-26.0864
415,5,8.3987,-22.5906
415,6,-13.1807,-36.7000
415,7,-24.9487,-5.3584
415,8,-18.8941,-12.5499
416,0,-5.9773,4.0952
416,1,-12.2926,1.6763
416,2,-16.9251,-25.0740
416,3,-40.2536,-20.9828
416,4,22.2318,-26.0943
416,5,8.3826,-22.6874
416,6,-13.2510,-36.8038
416,7,-25.0052,-5.4170
416,8,-18.9135,-12.6145
417,0,-5.9968,4.0920
417,1,-12.2564,1.6184
417,2,-17.0075,-25.0826
417,3,-40.2948,-20.9853
417,4,22.2779,-26.1022
417,5,8.3665,-22.7842
417,6,-13.3214,-36.9075
417,7,-25.0615,-5.4757
417,8,-18.9330,-12.6790
418,0,-6.0164,4.0886
418,1,-12.2199,1.5605
418,2,-17.0899,-25.0909
418,3,-40.3360,-20.9877
418,4,22.3240,-26.1100
418,5,8.3504,-22.8810
418,6,-13.3918,-37.0110
418,7,-25.1176,-5.5347
418,8,-18.9525,-12.7435
419,0,-6.0361,4.0851
419,1,-12.1830,1.5026
419,2,-17.1724,-25.0991
419,3,-40.3770,-20.9902
419,4,22.3700,-26.1179
419,5,8.3344,-22.9777
419,6,-13.4622,-37.1144
419,7,-25.1735,-5.5938
419,8,-18.9720,-12.8079
420,0,-6.0560,4.0815
420,1,-12.1459,1.4448
420,2,-17.2549,-25.1071
420,3,-40.4179,-20.9926
420,4,22.4159,-26.1257
420,5,8.3183,-23.0745
420,6,-13.5326,-37.2177
420,7,-25.2293,-5.6531
420,8,-18.9917,-12.8722
421,0,-6.0760,4.0778
421,1,-12.1084,1.3870
421,2,-17.3373,-25.1149
421,3,-40.4588,-20.9949
421,4,22.4618,-26.1335
421,5,8.3023,-23.1712
421,6,-13.6031,-37.3208
421,7,-25.2848,-5.7126
421,8,-19.0113,-12.9364
422,0,-6.0963,4.0739
422,1,-12.0707,1.3293
422,2,-17.4198,-25.1226
422,3,-40.4996,-20.9973
422,4,22.5076,-26.1412
422,5,8.2864,-23.2679
422,6,-13.6735,-37.4238
422,7,-25.3401,-5.7723
422,8,-19.0310,-13.0006
423,0,-6.1166,4.0699
423,1,-12.0326,1.2716
423,2,-17.5023,-25.1301
423,3,-40.5402,-20.9995
423,4,22.5533,-26.1490
423,5,8.2704,-23.3646
423,6,-13.7440,-37.5267
423,7,-25.3952,-5.8321
423,8,-19.0508,-13.0647
424,0,-6.1372,4.0658
424,1,-11.9942,1.2140
424,2,-17.5849,-25.1374
424,3,-40.5808,-21.0018
424,4,22.5990,-26.1567
424,5,8.2545,-23.4613
424,6,-13.8145,-37.6294
424,7,-25.4502,-5.8921
424,8,-19.0706,-13.1288
425,0,-6.1579,4.0616
425,1,-11.9555,1.1564
425,2,-17.6674,-25.1445
425,3,-40.6213,-21.0040
425,4,22.6446,-26.1644
425,5,8.2386,-23.5580
425,6,-13.8850,-37.7320
425,7,-25.5049,-5.9523
425,8,-19.0905,-13.1928
426,0,-6.1787,4.0572
426,1,-11.9164,1.0989
426,2,-17.7500,-25.1515
426,3,-40.6617,-21.0062
426,4,22.6902,-26.1721
426,5,8.2227,-23.6547
426,6,-13.9556,-37.8344
426,7,-25.5594,-6.0126
426,8,-19.1104,-13.2567
427,0,-6.1997,4.0527
427,1,-11.8771,1.0415
427,2,-17.8326,-25.1583
427,3,-40.7019,-21.0083
427,4,22.7357,-26.1798
427,5,8.2069,-23.7513
427,6,-14.0261,-37.9367
427,7,-25.6138,-6.0731
427,8,-19.1304,-13.3206
428,0,-6.2209,4.0481
428,1,-11.8374,0.9842
428,2,-17.9151,-25.1649
428,3,-40.7421,-21.0105
428,4,22.7812,-26.1874
428,5,8.1910,-23.8480
428,6,-14.0967,-38.0389
428,7,-25.6679,-6.1338
428,8,-19.1504,-13.3844
429,0,-6.2422,4.0433
429,1,-11.7974,0.9270
429,2,-17.9977,-25.1713
429,3,-40.7822,-21.0125
429,4,22.8265,-26.1950
429,5,8.1752,-23.9446
429,6,-14.1673,-38.1409
429,7,-25.7219,-6.1947
429,8,-19.1705,-13.4482
430,0,-6.2637,4.0384
430,1,-11.7570,0.8699
430,2,-18.0804,-25.1775
430,3,-40.8222,-21.0146
430,4,22.8719,-26.2027
430,5,8.1595,-24.0412
430,6,-14.2379,-38.2429
430,7,-25.7757,-6.2557
430,8,-19.1906,-13.5119
431,0,-6.2854,4.0334
431,1,-11.7164,0.8130
431,2,-18.1630,-25.1835
431,3,-40.8621,-21.0166
431,4,22.9171,-26.2103
431,5,8.1437,-24.1378
431,6,-14.3085,-38.3447
431,7,-25.8293,-6.3169
431,8,-19.2108,-13.5756
432,0,-6.3072,4.0282
432,1,-11.6754,0.7561
432,2,-18.2456,-25.1894
432,3,-40.9019,-21.0185
432,4,22.9624,-26.2178
432,5,8.1280,-24.2343
432,6,-14.3791,-38.4463
432,7,-25.8827,-6.3782
432,8,-19.2310,-13.6392
433,0,-6.3291,4.0229
433,1,-11.6341,0.6994
433,2,-18.3283,-25.1950
433,3,-40.9416,-21.0205
433,4,23.0075,-26.2254
433,5,8.1123,-24.3309
433,6,-14.4498,-38.5479
433,7,-25.9359,-6.4397
433,8,-19.2513,-13.7028
434,0,-6.3513,4.0174
434,1,-11.5924,0.6428
434,2,-18.4110,-25.2005
434,3,-40.9812,-21.0224
434,4,23.0526,-26.2329
434,5,8.0966,-24.4274
434,6,-14.5204,-38.6493
434,7,-25.9889,-6.5014
434,8,-19.2716,-13.7663
435,0,-6.3736,4.0118
435,1,-11.5504,0.5863
435,2,-18.4937,-25.2058
435,3,-41.0208,-21.0242
435,4,23.0976,-26.2405
435,5,8.0809,-24.5239
435,6,-14.5911,-38.7506
435,7,-26.0418,-6.5632
435,8,-19.2920,-13.8298
436,0,-6.3960,4.0060
436,1,-11.5081,0.5300
436,2,-18.5764,-25.2108
436,3,-41.0602,-21.0261
436,4,23.1426,-26.2480
436,5,8.0653,-24.6204
436,6,-14.6618,-38.8517
436,7,-26.0944,-6.6252
436,8,-19.3125,-13.8932
437,0,-6.4186,4.0001
437,1,-11.4655,0.4739
437,2,-18.6591,-25.2157
437,3,-41.0995,-21.0279
437,4,23.1875,-26.2555
437,5,8.0497,-24.7168
437,6,-14.7325,-38.9528
437,7,-26.1469,-6.6874
437,8,-19.3330,-13.9566
438,0,-6.4414,3.9941
438,1,-11.4225,0.4179
438,2,-18.7418,-25.2204
438,3,-41.1387,-21.0296
438,4,23.2324,-26.2630
438,5,8.0341,-24.8133
438,6,-14.8032,-39.0537
438,7,-26.1992,-6.7497
438,8,-19.3535,-14.0200
439,0,-6.4643,3.9879
439,1,-11.3792,0.3622
439,2,-18.8245,-25.2249
439,3,-41.1778,-21.0313
439,4,23.2772,-26.2704
439,5,8.0185,-24.9097
439,6,-14.8740,-39.1545
439,7,-26.2513,-6.8122
439,8,-19.3742,-14.0833
440,0,-6.4874,3.9815
440,1,-11.3355,0.3066
440,2,-18.9073,-25.2291
440,3,-41.2169,-21.0330
440,4,23.3220,-26.2779
440,5,8.0030,-25.0061
440,6,-14.9447,-39.2552
440,7,-26.3032,-6.8749
440,8,-19.3948,-14.1466
441,0,-6.5106,3.9750
441,1,-11.2916,0.2512
441,2,-18.9900,-25.2332
441,3,-41.2558,-21.0347
441,4,23.3667,-26.2853
441,5,7.9875,-25.1024
441,6,-15.0155,-39.3558
441,7,-26.3550,-6.9377
441,8,-19.4156,-14.2099
442,0,-6.5340,3.9683
442,1,-11.2473,0.1960
442,2,-19.0728,-25.2370
442,3,-41.2946,-21.0363
442,4,23.4113,-26.2927
442,5,7.9720,-25.1988
442,6,-15.0862,-39.4562
442,7,-26.4065,-7.0007
442,8,-19.4364,-14.2731
443,0,-6.5575,3.9615
443,1,-11.2027,0.1410
443,2,-19.1556,-25.2407
443,3,-41.3333,-21.0379
443,4,23.4559,-26.3001
443,5,7.9565,-25.2951
443,6,-15.1570,-39.5565
443,7,-26.4579,-7.0638
443,8,-19.4572,-14.3363
444,0,-6.5813,3.9545
444,1,-11.1577,0.0862
444,2,-19.2383,-25.2441
444,3,-41.3720,-21.0394
444,4,23.5004,-26.3075
444,5,7.9410,-25.3914
444,6,-15.2278,-39.6567
444,7,-26.5091,-7.1271
444,8,-19.4781,-14.3995
445,0,-6.6051,3.9473
445,1,-11.1124,0.0317
445,2,-19.3211,-25.2473
445,3,-41.4105,-21.0409
445,4,23.5449,-26.3149
445,5,7.9256,-25.4876
445,6,-15.2986,-39.7568
445,7,-26.5601,-7.1906
445,8,-19.4991,-14.4627
446,0,-6.6291,3.9400
446,1,-11.0668,-0.0226
446,2,-19.4039,-25.2503
446,3,-41.4489,-21.0424
446,4,23.5893,-26.3222
446,5,7.9101,-25.5838
446,6,-15.3694,-39.8568
446,7,-26.6109,-7.2542
446,8,-19.5201,-14.5258
447,0,-6.6533,3.9325
447,1,-11.0209,-0.0766
447,2,-19.4867,-25.2531
447,3,-41.4873,-21.0439
447,4,23.6337,-26.3296
447,5,7.8947,-25.6800
447,6,-15.4403,-39.9567
447,7,-26.6616,-7.3180
447,8,-19.5412,-14.5889
448,0,-6.6776,3.9248
448,1,-10.9746,-0.1304
448,2,-19.5695,-25.2557
448,3,-41.5255,-21.0453
448,4,23.6780,-26.3369
448,5,7.8794,-25.7762
448,6,-15.5111,-40.0564
448,7,-26.7121,-7.3819
448,8,-19.5623,-14.6520
449,0,-6.7021,3.9169
449,1,-10.9281,-0.1840
449,2,-19.6523,-25.2580
449,3,-41.5636,-21.0467
449,4,23.7222,-26.3442
449,5,7.8640,-25.8724
449,6,-15.5819,-40.1561
449,7,-26.7624,-7.4460
449,8,-19.5835,-14.7151
450,0,-6.7267,3.9089
450,1,-10.8812,-0.2372
450,2,-19.7352,-25.2601
450,3,-41.6016,-21.0480
450,4,23.7664,-26.3515
450,5,7.8486,-25.9685
450,6,-15.6528,-40.2556
450,7,-26.8125,-7.5103
450,8,-19.6048,-14.7782
451,0,-6.7515,3.9007
451,1,-10.8340,-0.2902
451,2,-19.8180,-25.2620
451,3,-41.6396,-21.0493
451,4,23.8106,-26.3588
451,5,7.8333,-26.0646
451,6,-15.7237,-40.3550
451,7,-26.8625,-7.5747
451,8,-19.6261,-14.8412
452,0,-6.7764,3.8923
452,1,-10.7864,-0.3429
452,2,-19.9008,-25.2637
452,3,-41.6774,-21.0506
452,4,23.8547,-26.3661
452,5,7.8180,-26.1606
452,6,-15.7945,-40.4543
452,7,-26.9123,-7.6392
452,8,-19.6475,-14.9043
453,0,-6.8015,3.8838
453,1,-10.7386,-0.3953
453,2,-19.9836,-25.2651
453,3,-41.7151,-21.0518
453,4,23.8987,-26.3733
453,5,7.8027,-26.2566
453,6,-15.8654,-40.5535
453,7,-26.9619,-7.7039
453,8,-19.6689,-14.9673
454,0,-6.8267,3.8751
454,1,-10.6905,-0.4474
454,2,-20.0665,-25.2663
454,3,-41.7527,-21.0530
454,4,23.9427,-26.3806
454,5,7.7874,-26.3526
454,6,-15.9363,-40.6526
454,7,-27.0113,-7.7688
454,8,-19.6904,-15.0303
455,0,-6.8520,3.8661
455,1,-10.6421,-0.4991
455,2,-20.1493,-25.2672
455,3,-41.7902,-21.0542
455,4,23.9866,-26.3878
455,5,7.7721,-26.4486
455,6,-16.0072,-40.7515
455,7,-27.0606,-7.8338
455,8,-19.7120,-15.0933
456,0,-6.8775,3.8570
456,1,-10.5933,-0.5506
456,2,-20.2321,-25.2679
456,3,-41.8277,-21.0554
456,4,24.0305,-26.3951
456,5,7.7569,-26.5445
456,6,-16.0781,-40.8504
456,7,-27.1097,-7.8990
456,8,-19.7337,-15.1563
457,0,-6.9032,3.8477
457,1,-10.5443,-0.6017
457,2,-20.3149,-25.2684
457,3,-41.8650,-21.0565
457,4,24.0743,-26.4023
457,5,7.7417,-26.6404
457,6,-16.1491,-40.9492
457,7,-27.1586,-7.9644
457,8,-19.7554,-15.2193
458,0,-6.9290,3.8382
458,1,-10.4950,-0.6524
458,2,-20.3977,-25.2686
458,3,-41.9022,-21.0575
458,4,24.1181,-26.4095
458,5,7.7264,-26.7363
458,6,-16.2200,-41.0478
458,7,-27.2073,-8.0299
458,8,-19.7772,-15.2824
459,0,-6.9549,3.8286
459,1,-10.4454,-0.7029
459,2,-20.4806,-25.2686
459,3,-41.9393,-21.0586
459,4,24.1618,-26.4167
459,5,7.7112,-26.8321
459,6,-16.2909,-41.1464
459,7,-27.2559,-8.0955
459,8,-19.7990,-15.3454
460,0,-6.9810,3.8187
460,1,-10.3955,-0.7529
460,2,-20.5634,-25.2683
460,3,-41.9763,-21.0596
460,4,24.2055,-26.4238
460,5,7.6961,-26.9279
460,6,-16.3619,-41.2448
460,7,-27.3043,-8.1613
460,8,-19.8209,-15.4084
461,0,-7.0072,3.8086
461,1,-10.3453,-0.8026
461,2,-20.6462,-25.2678
461,3,-42.0132,-21.0606
461,4,24.2491,-26.4310
461,5,7.6809,-27.0237
461,6,-16.4328,-41.3431
461,7,-27.3526,-8.2273
461,8,-19.8429,-15.4714
462,0,-7.0335,3.7983
462,1,-10.2949,-0.8519
462,2,-20.7290,-25.2670
462,3,-42.0500,-21.0615
462,4,24.2926,-26.4381
462,5,7.6657,-27.1194
462,6,-16.5038,-41.4414
462,7,-27.4006,-8.2934
462,8,-19.8650,-15.5344
463,0,-7.0600,3.7879
463,1,-10.2442,-0.9009
463,2,-20.8117,-25.2660
463,3,-42.0867,-21.0624
463,4,24.3362,-26.4453
463,5,7.6506,-27.2151
463,6,-16.5748,-41.5395
463,7,-27.4485,-8.3596
463,8,-19.8871,-15.5975
464,0,-7.0866,3.7772
464,1,-10.1933,-0.9494
464,2,-20.8945,-25.2647
464,3,-42.1233,-21.0633
